1965.9385516750926; 13.08942158055887
1966.9279854554545; 13.728433872604302
1966.9928824563858; 11.59301903466827
1968.8957839266109; 11.254452184211075
1968.95987752588; 11.423327213594748
1969.0221857881222; 11.71284639257776
1975.0919746125076; 11.046866584739535
1973.0143779141908; 11.940463473492208
1971.0126580395215; 12.206684004272908
1970.9011637421854; 12.99091114675173
1971.063361611088; 13.280390155651634
1972.9692981542591; 12.736728250875558
1974.9656620178475; 12.832440168892884
1976.1070279792068; 12.204635330034428
1977.9669920939325; 12.517560277441374
1980.0682445078571; 12.275428406497436
1979.9846907349936; 13.421574607746578
1978.9829381291454; 13.615006947936596
1978.0105543173913; 14.073843027217464
1976.881685715221; 13.857138818880534
1973.943199502486; 14.425344644435253
1979.0092718502935; 14.085505741346322
1979.007843580672; 14.182021061025797
1984.9863124161263; 12.936989505193843
1987.8922162281185; 12.320539409827092
1991.0634211223223; 11.776368683998323
1988.0705713971156; 13.768188864852963
1981.0059927812874; 14.15708882944378
1980.9705538413014; 14.30187519899069
1979.9695153702642; 14.447049879340973
1979.9627310895614; 14.905497647818468
1980.0228969473712; 15.339789806320688
1980.9219034073158; 15.339428275572722
1984.9289138307086; 14.565698914812645
1983.897256829658; 14.529920760791619
1983.960279226711; 14.771182279934894
1983.952602277495; 15.28995212321206
1983.949567204549; 15.495047177530939
1983.947246266414; 15.651884572010081
1983.940819053117; 16.086203510567707
1986.0168089481092; 15.30118635645444
1986.9866932880254; 15.01125208661265
1988.914500209777; 15.239699349244654
1988.0056743961843; 15.903603702788994
1988.8549592199267; 17.013181738382663
1990.9912935064317; 16.650392327811684
1993.0096170154522; 15.262181205757116
